t,object,x,y,z,pitch,yaw,roll
0.11,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.11,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.11,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.17,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.17,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.17,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.22,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.22,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.22,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.28,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.28,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.28,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.34,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.34,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.34,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.39,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.39,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.39,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.45,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.45,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.45,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.50,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.50,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.50,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.56,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.56,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.56,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.61,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.61,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.61,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.67,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.67,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.67,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.72,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.72,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.72,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.78,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.78,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.78,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.85,LeftHandAnchor,-0.131,-0.270,0.292,332.0,355.1,3.6
0.85,RightHandAnchor,0.111,-0.247,0.321,316.8,10.5,318.7
0.85,Head,-0.005,-0.006,0.055,7.0,357.9,0.6
0.91,LeftHandAnchor,-0.131,-0.270,0.293,332.9,354.6,2.1
0.91,RightHandAnchor,0.120,-0.235,0.318,323.2,2.0,319.1
0.91,Head,-0.006,-0.006,0.056,7.2,357.6,0.5
0.97,LeftHandAnchor,-0.131,-0.271,0.293,332.9,354.6,0.9
0.97,RightHandAnchor,0.130,-0.226,0.320,326.1,355.3,313.6
0.97,Head,-0.008,-0.007,0.056,7.5,357.6,0.5
1.02,LeftHandAnchor,-0.132,-0.271,0.293,333.0,354.7,0.9
1.02,RightHandAnchor,0.155,-0.212,0.316,334.1,345.2,293.3
1.02,Head,-0.008,-0.008,0.057,8.0,357.8,0.7
1.08,LeftHandAnchor,-0.132,-0.271,0.293,333.1,354.7,1.1
1.08,RightHandAnchor,0.167,-0.214,0.315,332.8,334.8,279.3
1.08,Head,-0.009,-0.008,0.057,8.2,357.9,0.8
1.14,LeftHandAnchor,-0.132,-0.271,0.293,333.1,354.7,2.3
1.14,RightHandAnchor,0.166,-0.231,0.320,319.3,326.3,266.1
1.14,Head,-0.009,-0.009,0.057,8.5,358.1,0.9
1.21,LeftHandAnchor,-0.132,-0.271,0.293,332.9,354.6,3.0
1.21,RightHandAnchor,0.140,-0.253,0.343,295.2,299.6,260.8
1.21,Head,-0.009,-0.009,0.056,8.5,358.3,1.0
1.26,LeftHandAnchor,-0.133,-0.271,0.293,319.7,359.7,5.3
1.26,RightHandAnchor,0.112,-0.257,0.342,292.8,342.2,202.9
1.26,Head,-0.009,-0.009,0.057,8.4,358.3,1.1
1.32,LeftHandAnchor,-0.133,-0.272,0.293,320.5,359.3,6.0
1.32,RightHandAnchor,0.098,-0.255,0.333,304.1,4.1,178.8
1.32,Head,-0.009,-0.009,0.057,8.5,358.3,1.0
1.37,LeftHandAnchor,-0.133,-0.272,0.293,321.9,359.2,5.2
1.37,RightHandAnchor,0.094,-0.246,0.318,324.1,11.8,181.8
1.37,Head,-0.009,-0.009,0.058,8.8,358.4,0.8
1.43,LeftHandAnchor,-0.133,-0.272,0.293,322.7,358.9,5.9
1.43,RightHandAnchor,0.085,-0.240,0.307,332.8,22.0,189.9
1.43,Head,-0.009,-0.010,0.058,9.4,358.7,0.9
1.48,LeftHandAnchor,-0.133,-0.272,0.293,322.9,358.7,5.9
1.48,RightHandAnchor,0.085,-0.241,0.315,327.5,34.0,209.0
1.48,Head,-0.009,-0.011,0.058,9.7,359.1,1.0
1.54,LeftHandAnchor,-0.133,-0.272,0.292,323.1,358.6,6.1
1.54,RightHandAnchor,0.088,-0.248,0.328,308.3,54.7,231.4
1.54,Head,-0.009,-0.011,0.058,9.7,359.2,1.2
1.60,LeftHandAnchor,-0.132,-0.271,0.292,323.2,358.6,6.2
1.60,RightHandAnchor,0.091,-0.256,0.337,297.6,66.8,242.0
1.60,Head,-0.010,-0.011,0.058,9.6,358.9,1.3
1.65,LeftHandAnchor,-0.132,-0.271,0.292,323.2,358.7,6.4
1.65,RightHandAnchor,0.089,-0.256,0.340,289.1,81.1,240.7
1.65,Head,-0.011,-0.011,0.057,9.7,358.6,1.1
1.71,LeftHandAnchor,-0.132,-0.271,0.291,323.2,358.7,6.5
1.71,RightHandAnchor,0.090,-0.254,0.333,286.6,50.0,279.1
1.71,Head,-0.011,-0.011,0.058,9.5,358.3,1.2
1.76,LeftHandAnchor,-0.132,-0.271,0.291,323.2,358.8,6.3
1.76,RightHandAnchor,0.093,-0.254,0.332,290.8,28.7,309.5
1.76,Head,-0.012,-0.011,0.059,9.5,358.0,1.2
1.82,LeftHandAnchor,-0.132,-0.271,0.291,323.2,358.9,6.3
1.82,RightHandAnchor,0.099,-0.252,0.329,299.4,18.4,330.0
1.82,Head,-0.012,-0.011,0.059,9.7,357.8,1.1
1.87,LeftHandAnchor,-0.132,-0.271,0.291,323.2,358.8,6.3
1.87,RightHandAnchor,0.103,-0.244,0.324,307.7,11.3,346.8
1.87,Head,-0.012,-0.011,0.060,9.8,357.7,1.1
1.93,LeftHandAnchor,-0.132,-0.271,0.291,323.2,358.8,6.3
1.93,RightHandAnchor,0.108,-0.241,0.323,312.0,9.5,350.6
1.93,Head,-0.012,-0.011,0.060,9.7,357.7,1.2
1.98,LeftHandAnchor,-0.132,-0.270,0.291,323.2,358.9,6.2
1.98,RightHandAnchor,0.108,-0.223,0.306,324.4,9.3,355.9
1.98,Head,-0.012,-0.011,0.061,9.6,357.6,1.1
2.04,LeftHandAnchor,-0.132,-0.270,0.290,323.1,358.9,6.1
2.04,RightHandAnchor,0.108,-0.207,0.293,337.2,10.2,353.8
2.04,Head,-0.012,-0.011,0.061,9.4,357.5,1.1
2.10,LeftHandAnchor,-0.132,-0.270,0.290,323.1,358.9,6.3
2.10,RightHandAnchor,0.127,-0.202,0.295,341.9,4.2,345.5
2.10,Head,-0.012,-0.011,0.061,9.7,357.7,0.9
2.15,LeftHandAnchor,-0.132,-0.270,0.290,323.2,358.8,6.3
2.15,RightHandAnchor,0.148,-0.203,0.304,343.2,356.1,335.0
2.15,Head,-0.011,-0.011,0.060,9.6,358.0,1.1
2.21,LeftHandAnchor,-0.132,-0.270,0.290,323.2,358.8,6.1
2.21,RightHandAnchor,0.175,-0.200,0.314,350.1,344.1,327.7
2.21,Head,-0.011,-0.011,0.059,9.6,358.2,1.3
2.26,LeftHandAnchor,-0.132,-0.271,0.290,323.1,358.9,6.1
2.26,RightHandAnchor,0.189,-0.202,0.319,351.2,332.7,316.9
2.26,Head,-0.011,-0.011,0.058,9.7,358.3,1.2
2.32,LeftHandAnchor,-0.131,-0.271,0.290,323.0,359.0,5.9
2.32,RightHandAnchor,0.202,-0.207,0.320,350.1,322.0,305.0
2.32,Head,-0.011,-0.011,0.057,9.6,358.4,1.2
2.37,LeftHandAnchor,-0.131,-0.271,0.290,323.1,358.9,6.0
2.37,RightHandAnchor,0.193,-0.231,0.334,340.3,318.2,290.2
2.37,Head,-0.011,-0.011,0.056,9.6,358.6,1.3
2.43,LeftHandAnchor,-0.131,-0.270,0.290,323.3,358.8,6.2
2.43,RightHandAnchor,0.189,-0.236,0.336,332.0,313.3,281.0
2.43,Head,-0.011,-0.011,0.056,9.6,358.8,1.4
2.49,LeftHandAnchor,-0.131,-0.270,0.289,323.2,358.9,5.8
2.49,RightHandAnchor,0.187,-0.241,0.339,325.9,310.8,271.8
2.49,Head,-0.011,-0.011,0.055,9.6,358.8,1.6
2.54,LeftHandAnchor,-0.131,-0.270,0.289,323.3,358.9,5.8
2.54,RightHandAnchor,0.175,-0.251,0.342,320.0,314.4,257.0
2.54,Head,-0.011,-0.011,0.055,9.5,358.8,1.5
2.60,LeftHandAnchor,-0.131,-0.270,0.289,323.3,359.0,5.7
2.60,RightHandAnchor,0.154,-0.261,0.354,310.1,309.7,236.4
2.60,Head,-0.010,-0.011,0.055,9.6,358.8,1.5
2.65,LeftHandAnchor,-0.130,-0.270,0.289,323.3,359.0,4.7
2.65,RightHandAnchor,0.140,-0.260,0.356,298.3,310.0,229.3
2.65,Head,-0.010,-0.010,0.055,9.5,358.7,1.5
2.71,LeftHandAnchor,-0.130,-0.271,0.289,323.1,359.0,5.5
2.71,RightHandAnchor,0.134,-0.263,0.355,293.8,332.8,203.8
2.71,Head,-0.011,-0.010,0.055,9.5,358.6,1.4
2.76,LeftHandAnchor,-0.130,-0.271,0.290,323.1,359.0,5.6
2.76,RightHandAnchor,0.123,-0.258,0.342,296.9,350.7,189.4
2.76,Head,-0.010,-0.010,0.055,9.5,358.4,1.4
2.82,LeftHandAnchor,-0.130,-0.271,0.290,322.9,359.0,6.1
2.82,RightHandAnchor,0.114,-0.252,0.328,308.2,6.1,182.3
2.82,Head,-0.010,-0.010,0.056,9.6,358.3,1.2
2.87,LeftHandAnchor,-0.130,-0.271,0.290,323.1,359.0,5.7
2.87,RightHandAnchor,0.112,-0.247,0.324,317.5,14.4,184.6
2.87,Head,-0.010,-0.011,0.056,9.7,358.4,1.2
2.93,LeftHandAnchor,-0.130,-0.271,0.290,323.0,358.9,5.7
2.93,RightHandAnchor,0.108,-0.243,0.316,326.0,20.5,187.9
2.93,Head,-0.010,-0.011,0.056,9.7,358.4,1.2
2.98,LeftHandAnchor,-0.131,-0.272,0.290,323.1,358.9,5.6
2.98,RightHandAnchor,0.104,-0.240,0.312,328.6,25.7,195.2
2.98,Head,-0.011,-0.011,0.056,9.8,358.3,1.3
3.04,LeftHandAnchor,-0.131,-0.272,0.291,323.1,358.8,5.7
3.04,RightHandAnchor,0.102,-0.242,0.313,319.9,34.1,214.5
3.04,Head,-0.011,-0.011,0.056,9.8,358.1,1.3
3.10,LeftHandAnchor,-0.131,-0.272,0.291,323.0,358.8,5.6
3.10,RightHandAnchor,0.093,-0.245,0.320,311.3,49.8,225.8
3.10,Head,-0.011,-0.011,0.056,9.8,357.9,1.3
3.15,LeftHandAnchor,-0.131,-0.272,0.291,322.9,358.8,5.7
3.15,RightHandAnchor,0.089,-0.250,0.329,306.9,62.9,227.5
3.15,Head,-0.012,-0.011,0.056,9.8,357.8,1.2
3.21,LeftHandAnchor,-0.131,-0.272,0.291,322.9,358.8,5.7
3.21,RightHandAnchor,0.091,-0.251,0.330,302.5,62.3,242.6
3.21,Head,-0.012,-0.011,0.056,10.0,357.8,1.2
3.26,LeftHandAnchor,-0.131,-0.272,0.291,322.9,358.7,5.7
3.26,RightHandAnchor,0.092,-0.251,0.329,296.0,60.4,258.2
3.26,Head,-0.012,-0.011,0.056,9.9,357.7,1.2
3.32,LeftHandAnchor,-0.131,-0.272,0.291,322.9,358.7,5.7
3.32,RightHandAnchor,0.095,-0.253,0.325,291.2,39.7,285.8
3.32,Head,-0.012,-0.011,0.056,9.8,357.6,1.2
3.37,LeftHandAnchor,-0.131,-0.272,0.291,322.9,358.7,5.8
3.37,RightHandAnchor,0.101,-0.253,0.324,298.6,20.8,315.8
3.37,Head,-0.012,-0.011,0.056,9.6,357.4,1.1
3.43,LeftHandAnchor,-0.131,-0.272,0.291,322.8,358.7,5.9
3.43,RightHandAnchor,0.104,-0.254,0.323,307.0,9.4,336.9
3.43,Head,-0.012,-0.011,0.056,9.6,357.4,1.1
3.49,LeftHandAnchor,-0.131,-0.272,0.291,322.9,358.7,6.0
3.49,RightHandAnchor,0.107,-0.249,0.322,316.4,5.7,347.5
3.49,Head,-0.012,-0.011,0.057,9.5,357.4,1.1
3.54,LeftHandAnchor,-0.131,-0.272,0.291,322.8,358.8,5.8
3.54,RightHandAnchor,0.108,-0.243,0.315,326.4,7.5,349.3
3.54,Head,-0.012,-0.011,0.057,9.5,357.4,1.2
3.60,LeftHandAnchor,-0.131,-0.272,0.291,322.8,358.8,5.9
3.60,RightHandAnchor,0.114,-0.236,0.306,334.9,4.6,349.8
3.60,Head,-0.012,-0.011,0.057,9.6,357.4,1.1
3.65,LeftHandAnchor,-0.131,-0.272,0.290,322.7,358.8,5.9
3.65,RightHandAnchor,0.123,-0.239,0.312,337.7,3.3,346.8
3.65,Head,-0.012,-0.011,0.057,9.6,357.4,1.1
3.71,LeftHandAnchor,-0.131,-0.272,0.290,322.8,358.8,5.9
3.71,RightHandAnchor,0.138,-0.234,0.308,342.0,0.2,337.3
3.71,Head,-0.012,-0.011,0.057,9.7,357.4,1.1
3.77,LeftHandAnchor,-0.131,-0.272,0.290,322.6,358.9,5.5
3.77,RightHandAnchor,0.157,-0.212,0.313,353.1,354.3,326.7
3.77,Head,-0.012,-0.011,0.057,9.7,357.6,1.1
3.82,LeftHandAnchor,-0.131,-0.272,0.290,322.5,359.0,5.6
3.82,RightHandAnchor,0.170,-0.206,0.315,357.9,345.2,307.0
3.82,Head,-0.012,-0.011,0.057,9.8,357.8,1.2
3.87,LeftHandAnchor,-0.131,-0.272,0.291,322.7,358.9,5.7
3.87,RightHandAnchor,0.184,-0.227,0.321,350.4,330.0,294.4
3.87,Head,-0.012,-0.011,0.056,9.9,357.9,1.3
3.93,LeftHandAnchor,-0.131,-0.272,0.290,322.7,358.9,5.7
3.93,RightHandAnchor,0.187,-0.235,0.328,344.8,323.3,285.0
3.93,Head,-0.012,-0.011,0.056,9.9,358.0,1.4
3.99,LeftHandAnchor,-0.131,-0.272,0.290,322.7,358.8,5.7
3.99,RightHandAnchor,0.183,-0.234,0.328,339.0,321.6,280.4
3.99,Head,-0.012,-0.011,0.055,9.9,358.2,1.4
4.04,LeftHandAnchor,-0.131,-0.272,0.290,322.7,358.9,5.6
4.04,RightHandAnchor,0.180,-0.235,0.327,331.1,320.6,275.4
4.04,Head,-0.012,-0.011,0.054,9.9,358.5,1.5
4.10,LeftHandAnchor,-0.131,-0.272,0.291,322.7,358.8,5.9
4.10,RightHandAnchor,0.175,-0.245,0.331,325.0,319.5,257.5
4.10,Head,-0.012,-0.011,0.054,9.9,358.6,1.5
4.15,LeftHandAnchor,-0.131,-0.272,0.290,322.7,358.7,6.1
4.15,RightHandAnchor,0.161,-0.260,0.344,316.3,314.0,242.9
4.15,Head,-0.012,-0.011,0.053,9.8,358.7,1.6
4.21,LeftHandAnchor,-0.131,-0.272,0.290,322.8,358.7,6.1
4.21,RightHandAnchor,0.145,-0.262,0.352,302.9,309.9,233.9
4.21,Head,-0.012,-0.011,0.053,9.7,358.6,1.5
4.26,LeftHandAnchor,-0.130,-0.272,0.290,322.8,358.7,6.2
4.26,RightHandAnchor,0.135,-0.260,0.344,299.9,326.5,215.6
4.26,Head,-0.012,-0.011,0.052,9.7,358.6,1.4
4.32,LeftHandAnchor,-0.131,-0.272,0.290,322.9,358.7,6.2
4.32,RightHandAnchor,0.131,-0.258,0.338,300.2,334.2,205.7
4.32,Head,-0.011,-0.010,0.053,9.6,358.6,1.3
