t,object,x,y,z,pitch,yaw,roll
0.11,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.11,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.11,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.16,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.16,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.16,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.21,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.21,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.21,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.27,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.27,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.27,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.33,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.33,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.33,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.38,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.38,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.38,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.44,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.44,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.44,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.49,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.49,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.49,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.55,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.55,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.55,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.60,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.60,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.60,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.66,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.66,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.66,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.71,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.71,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.71,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.77,LeftHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.77,RightHandAnchor,0.000,0.000,0.000,0.0,0.0,0.0
0.77,Head,0.000,0.000,0.000,0.0,0.0,0.0
0.83,LeftHandAnchor,-0.035,-0.510,0.140,11.5,43.2,52.8
0.83,RightHandAnchor,0.094,-0.188,0.303,285.2,340.5,3.8
0.83,Head,0.007,-0.015,-0.011,1.9,8.5,1.0
0.88,LeftHandAnchor,-0.034,-0.510,0.140,11.5,43.2,52.7
0.88,RightHandAnchor,0.101,-0.186,0.301,285.7,355.3,351.4
0.88,Head,0.007,-0.014,-0.011,1.6,8.5,0.9
0.94,LeftHandAnchor,-0.035,-0.510,0.140,11.5,43.2,52.7
0.94,RightHandAnchor,0.110,-0.185,0.300,284.4,30.6,309.9
0.94,Head,0.008,-0.014,-0.011,1.7,8.7,1.0
1.00,LeftHandAnchor,-0.035,-0.510,0.140,11.4,43.2,52.7
1.00,RightHandAnchor,0.111,-0.184,0.300,298.7,51.4,283.9
1.00,Head,0.008,-0.015,-0.011,1.8,8.8,1.1
1.06,LeftHandAnchor,-0.035,-0.511,0.140,11.4,43.1,52.7
1.06,RightHandAnchor,0.105,-0.186,0.299,313.9,63.7,270.8
1.06,Head,0.008,-0.015,-0.011,1.9,8.7,0.8
1.11,LeftHandAnchor,-0.034,-0.511,0.140,6.8,44.6,53.8
1.11,RightHandAnchor,0.099,-0.186,0.302,304.8,73.8,266.0
1.11,Head,0.008,-0.014,-0.011,1.9,8.6,0.5
1.17,LeftHandAnchor,-0.034,-0.511,0.140,3.0,46.0,54.9
1.17,RightHandAnchor,0.097,-0.186,0.301,289.2,66.5,276.4
1.17,Head,0.008,-0.014,-0.011,1.8,8.8,0.6
1.22,LeftHandAnchor,-0.034,-0.511,0.141,3.2,46.1,54.8
1.22,RightHandAnchor,0.099,-0.187,0.300,288.8,56.4,285.4
1.22,Head,0.009,-0.014,-0.011,1.8,8.9,0.9
1.28,LeftHandAnchor,-0.034,-0.511,0.141,3.3,46.1,54.8
1.28,RightHandAnchor,0.099,-0.188,0.300,286.9,56.5,288.8
1.28,Head,0.009,-0.014,-0.011,1.8,8.6,0.8
1.34,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.2,54.8
1.34,RightHandAnchor,0.092,-0.183,0.298,281.2,17.8,335.5
1.34,Head,0.009,-0.015,-0.011,2.1,8.5,0.5
1.39,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.2,54.8
1.39,RightHandAnchor,0.096,-0.186,0.307,290.2,263.7,84.6
1.39,Head,0.009,-0.015,-0.011,2.1,8.6,0.5
1.45,LeftHandAnchor,-0.034,-0.511,0.141,3.3,46.2,54.8
1.45,RightHandAnchor,0.099,-0.189,0.315,308.4,252.9,94.7
1.45,Head,0.009,-0.014,-0.011,1.9,8.8,0.6
1.50,LeftHandAnchor,-0.034,-0.511,0.141,3.3,46.2,54.8
1.50,RightHandAnchor,0.111,-0.186,0.316,312.5,256.4,92.4
1.50,Head,0.009,-0.014,-0.011,1.7,8.8,0.7
1.56,LeftHandAnchor,-0.034,-0.511,0.141,3.3,46.2,54.8
1.56,RightHandAnchor,0.116,-0.185,0.320,282.9,238.0,112.0
1.56,Head,0.009,-0.014,-0.010,1.6,8.7,0.8
1.61,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.3,54.8
1.61,RightHandAnchor,0.113,-0.183,0.303,286.2,76.7,266.1
1.61,Head,0.009,-0.014,-0.010,1.5,8.6,0.6
1.67,LeftHandAnchor,-0.034,-0.511,0.141,3.5,46.3,54.9
1.67,RightHandAnchor,0.109,-0.179,0.297,309.8,76.6,257.2
1.67,Head,0.009,-0.014,-0.010,1.4,8.3,0.4
1.72,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.3,55.0
1.72,RightHandAnchor,0.101,-0.172,0.295,319.1,75.0,262.8
1.72,Head,0.009,-0.014,-0.010,1.6,8.1,0.3
1.78,LeftHandAnchor,-0.034,-0.511,0.141,3.3,46.3,55.1
1.78,RightHandAnchor,0.090,-0.180,0.294,291.0,71.0,277.9
1.78,Head,0.009,-0.014,-0.010,1.7,8.3,0.3
1.84,LeftHandAnchor,-0.034,-0.510,0.141,3.4,46.3,55.2
1.84,RightHandAnchor,0.096,-0.193,0.304,277.3,319.3,26.9
1.84,Head,0.008,-0.014,-0.011,1.7,8.4,0.6
1.89,LeftHandAnchor,-0.034,-0.510,0.141,3.3,46.4,55.2
1.89,RightHandAnchor,0.096,-0.201,0.321,300.3,259.4,85.1
1.89,Head,0.008,-0.014,-0.012,1.5,8.3,0.8
1.95,LeftHandAnchor,-0.034,-0.510,0.141,3.4,46.3,55.2
1.95,RightHandAnchor,0.107,-0.206,0.331,315.9,258.0,86.7
1.95,Head,0.008,-0.013,-0.011,1.1,8.2,0.9
2.00,LeftHandAnchor,-0.034,-0.510,0.141,3.4,46.3,55.1
2.00,RightHandAnchor,0.122,-0.199,0.328,311.7,260.9,88.1
2.00,Head,0.008,-0.012,-0.011,0.9,8.2,0.9
2.06,LeftHandAnchor,-0.033,-0.510,0.141,3.5,46.3,55.1
2.06,RightHandAnchor,0.121,-0.197,0.324,276.4,281.9,64.0
2.06,Head,0.008,-0.013,-0.011,1.0,8.0,0.7
2.11,LeftHandAnchor,-0.033,-0.511,0.141,3.4,46.3,55.2
2.11,RightHandAnchor,0.118,-0.188,0.300,288.5,66.5,272.8
2.11,Head,0.009,-0.013,-0.011,1.4,8.1,0.5
2.17,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.3,55.3
2.17,RightHandAnchor,0.115,-0.184,0.296,307.2,75.9,256.1
2.17,Head,0.009,-0.013,-0.011,1.4,8.2,0.4
2.23,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.3,55.5
2.23,RightHandAnchor,0.109,-0.183,0.300,319.7,84.3,249.4
2.23,Head,0.009,-0.013,-0.011,1.3,8.3,0.5
2.28,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.3,55.5
2.28,RightHandAnchor,0.100,-0.181,0.298,315.9,81.2,252.7
2.28,Head,0.009,-0.013,-0.011,1.2,8.3,0.5
2.34,LeftHandAnchor,-0.034,-0.510,0.141,3.4,46.3,55.7
2.34,RightHandAnchor,0.089,-0.183,0.299,294.2,82.7,258.9
2.34,Head,0.008,-0.013,-0.012,1.1,8.1,0.5
2.39,LeftHandAnchor,-0.034,-0.510,0.141,3.5,46.3,55.7
2.39,RightHandAnchor,0.097,-0.190,0.301,274.9,301.8,38.5
2.39,Head,0.008,-0.013,-0.012,1.0,8.1,0.6
2.45,LeftHandAnchor,-0.034,-0.510,0.141,3.5,46.4,55.7
2.45,RightHandAnchor,0.103,-0.196,0.315,300.0,259.7,85.3
2.45,Head,0.008,-0.013,-0.012,1.0,8.1,0.7
2.50,LeftHandAnchor,-0.034,-0.510,0.142,3.8,46.5,55.6
2.50,RightHandAnchor,0.106,-0.200,0.322,314.5,258.9,89.6
2.50,Head,0.008,-0.012,-0.011,0.8,8.1,0.9
2.56,LeftHandAnchor,-0.034,-0.510,0.141,3.7,46.4,55.5
2.56,RightHandAnchor,0.117,-0.198,0.320,306.0,261.0,87.6
2.56,Head,0.008,-0.013,-0.011,0.9,8.0,0.9
2.61,LeftHandAnchor,-0.034,-0.510,0.141,3.7,46.4,55.5
2.61,RightHandAnchor,0.124,-0.197,0.317,278.6,226.3,117.8
2.61,Head,0.009,-0.013,-0.010,1.0,7.9,0.8
2.67,LeftHandAnchor,-0.033,-0.509,0.141,3.8,46.4,55.4
2.67,RightHandAnchor,0.117,-0.186,0.305,289.3,84.9,253.4
2.67,Head,0.009,-0.013,-0.010,1.1,8.0,0.5
2.73,LeftHandAnchor,-0.034,-0.510,0.142,3.7,46.4,55.4
2.73,RightHandAnchor,0.112,-0.178,0.302,321.2,78.3,248.7
2.73,Head,0.009,-0.013,-0.010,1.1,8.0,0.4
2.78,LeftHandAnchor,-0.034,-0.511,0.141,3.6,46.3,55.5
2.78,RightHandAnchor,0.101,-0.167,0.298,326.4,76.8,251.8
2.78,Head,0.010,-0.013,-0.010,1.2,8.2,0.3
2.84,LeftHandAnchor,-0.034,-0.511,0.141,3.5,46.3,55.6
2.84,RightHandAnchor,0.092,-0.178,0.312,298.2,83.8,262.8
2.84,Head,0.010,-0.013,-0.010,1.3,8.4,0.3
2.89,LeftHandAnchor,-0.034,-0.511,0.141,3.4,46.3,55.5
2.89,RightHandAnchor,0.091,-0.192,0.312,283.1,263.1,83.6
2.89,Head,0.010,-0.014,-0.011,1.5,8.5,0.5
2.95,LeftHandAnchor,-0.034,-0.511,0.141,3.3,46.3,55.5
2.95,RightHandAnchor,0.096,-0.199,0.320,308.7,257.6,90.9
2.95,Head,0.009,-0.014,-0.010,1.3,8.1,0.8
3.00,LeftHandAnchor,-0.034,-0.511,0.141,3.2,46.3,55.4
3.00,RightHandAnchor,0.107,-0.188,0.319,309.8,254.7,91.0
3.00,Head,0.008,-0.013,-0.010,1.2,7.9,0.8
3.06,LeftHandAnchor,-0.033,-0.511,0.141,3.3,46.3,55.3
3.06,RightHandAnchor,0.113,-0.187,0.312,272.7,74.5,267.7
3.06,Head,0.008,-0.013,-0.009,0.8,7.7,0.9
3.11,LeftHandAnchor,-0.033,-0.510,0.141,3.5,46.1,55.2
3.11,RightHandAnchor,0.106,-0.173,0.294,310.5,70.2,257.8
3.11,Head,0.008,-0.012,-0.009,0.9,7.6,0.6
3.17,LeftHandAnchor,-0.033,-0.510,0.141,3.5,46.1,55.3
3.17,RightHandAnchor,0.090,-0.158,0.290,332.8,69.9,246.5
3.17,Head,0.008,-0.013,-0.008,1.1,7.7,0.5
3.23,LeftHandAnchor,-0.034,-0.510,0.141,3.5,46.1,55.4
3.23,RightHandAnchor,0.073,-0.175,0.295,293.0,78.3,260.2
3.23,Head,0.008,-0.014,-0.008,1.6,8.0,0.6
3.28,LeftHandAnchor,-0.034,-0.510,0.141,3.5,46.1,55.3
3.28,RightHandAnchor,0.095,-0.198,0.309,296.4,245.2,96.9
3.28,Head,0.008,-0.015,-0.009,2.1,8.1,0.9
3.34,LeftHandAnchor,-0.034,-0.510,0.141,3.5,46.2,55.2
3.34,RightHandAnchor,0.112,-0.194,0.321,317.5,248.7,101.3
3.34,Head,0.007,-0.015,-0.009,1.9,7.9,1.2
3.39,LeftHandAnchor,-0.033,-0.510,0.141,3.5,46.2,55.3
3.39,RightHandAnchor,0.116,-0.183,0.319,281.3,190.8,158.0
3.39,Head,0.007,-0.013,-0.008,1.3,7.4,1.2
3.45,LeftHandAnchor,-0.033,-0.511,0.141,3.5,46.1,55.4
3.45,RightHandAnchor,0.115,-0.164,0.300,309.2,76.7,254.8
3.45,Head,0.007,-0.012,-0.007,0.8,7.1,1.0
3.50,LeftHandAnchor,-0.033,-0.511,0.141,3.4,46.1,55.8
3.50,RightHandAnchor,0.101,-0.154,0.287,328.6,69.1,260.4
3.50,Head,0.007,-0.013,-0.007,1.1,7.2,0.4
3.56,LeftHandAnchor,-0.034,-0.511,0.141,3.1,46.1,56.1
3.56,RightHandAnchor,0.087,-0.183,0.283,283.5,58.9,285.7
3.56,Head,0.007,-0.014,-0.008,1.7,7.6,0.7
3.61,LeftHandAnchor,-0.034,-0.511,0.141,3.0,46.1,56.3
3.61,RightHandAnchor,0.108,-0.206,0.308,300.1,245.8,100.7
3.61,Head,0.007,-0.015,-0.008,2.3,7.7,1.3
3.67,LeftHandAnchor,-0.034,-0.511,0.141,2.9,46.0,56.4
3.67,RightHandAnchor,0.124,-0.198,0.341,315.7,244.9,108.8
3.67,Head,0.007,-0.015,-0.009,2.1,7.5,1.6
3.73,LeftHandAnchor,-0.033,-0.511,0.141,3.0,46.0,56.4
3.73,RightHandAnchor,0.128,-0.186,0.314,277.1,165.7,179.5
3.73,Head,0.006,-0.013,-0.008,1.3,7.1,1.5
3.78,LeftHandAnchor,-0.033,-0.511,0.141,3.0,46.0,56.3
3.78,RightHandAnchor,0.131,-0.176,0.303,310.7,80.1,251.7
3.78,Head,0.006,-0.013,-0.007,0.9,7.2,1.1
3.84,LeftHandAnchor,-0.033,-0.511,0.141,3.0,46.0,56.4
3.84,RightHandAnchor,0.117,-0.158,0.286,339.1,71.1,251.4
3.84,Head,0.006,-0.013,-0.007,1.0,7.5,1.0
3.89,LeftHandAnchor,-0.034,-0.511,0.141,2.9,46.0,56.4
3.89,RightHandAnchor,0.102,-0.181,0.303,314.3,86.4,254.6
3.89,Head,0.007,-0.013,-0.007,1.3,7.7,1.2
3.95,LeftHandAnchor,-0.034,-0.511,0.141,3.0,46.0,56.4
3.95,RightHandAnchor,0.097,-0.200,0.309,278.4,64.6,283.5
3.95,Head,0.007,-0.015,-0.009,2.3,7.9,1.1
4.00,LeftHandAnchor,-0.034,-0.511,0.141,3.0,46.1,56.4
4.00,RightHandAnchor,0.095,-0.205,0.309,290.7,259.1,87.3
4.00,Head,0.006,-0.015,-0.009,1.8,7.7,1.3
4.06,LeftHandAnchor,-0.034,-0.511,0.141,3.0,46.1,56.4
4.06,RightHandAnchor,0.110,-0.204,0.314,303.6,255.1,94.4
4.06,Head,0.006,-0.014,-0.009,1.3,7.3,1.4
4.11,LeftHandAnchor,-0.033,-0.511,0.141,3.0,46.1,56.3
4.11,RightHandAnchor,0.116,-0.199,0.319,274.7,159.0,186.3
4.11,Head,0.006,-0.013,-0.009,1.0,7.1,1.2
4.17,LeftHandAnchor,-0.034,-0.511,0.141,3.0,46.1,56.2
4.17,RightHandAnchor,0.118,-0.180,0.303,301.0,68.8,268.4
4.17,Head,0.006,-0.012,-0.008,0.7,7.2,1.0
4.23,LeftHandAnchor,-0.034,-0.511,0.141,3.1,46.2,56.2
4.23,RightHandAnchor,0.102,-0.173,0.308,325.5,75.5,258.5
4.23,Head,0.007,-0.012,-0.007,1.0,7.5,0.7
4.28,LeftHandAnchor,-0.034,-0.510,0.141,3.2,46.2,56.2
4.28,RightHandAnchor,0.082,-0.177,0.290,297.6,74.5,270.3
4.28,Head,0.008,-0.014,-0.008,1.8,8.0,0.7
